num_clients,seed,client_id,classes,counts
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,0,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,0,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,1,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,1,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,1,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,3,2,"['a', 'b', 'e', 'l']","{'l': 600, 'a': 300, 'b': 300, 'e': 300}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
20,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
20,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
